{'elevation': 90.0, 'canting': 10.0, 'aspect_ratio_func': 'dsr_thurai_2007', 'K2': 0.9287969731779052, 'frequency': 9.6, 'n': (7.799630675745488+2.423234751141455j), 'wl': 31.22838104166667, 'prefactor': 0.00029886308515174494}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
2.01,0.018665950741409375,0.018665950741409348,0.2860158902581385,0.019708275285017066,2.4830893379149867e-17,0.9288069787579906
2.02,0.019225445810845256,0.019225445810845232,0.29355518181918455,0.020303947978199028,8.690812682702453e-17,0.9281010847806479
2.03,0.01979893733704146,0.019798937337041432,0.30127374409970004,0.02091454894721863,4.9661786758299734e-17,0.9273951206836304
2.04,0.020386722592218444,0.02038672259221841,0.30917548158473407,0.021540376000204284,2.4830893379149867e-17,0.926689089072768
2.05,0.02098909773746688,0.020989097737466843,0.3172643015437403,0.022181731379025734,4.9661786758299734e-17,0.9259829925440624
2.0599999999999996,0.021606360701985856,0.02160636070198581,0.3255442582926057,0.02283892180308369,1.117390202061744e-16,0.9252768336836881
2.07,0.02223882572890035,0.022238825728900315,0.33401941609164704,0.023512258513314354,7.44926801374496e-17,0.9245706150679905
2.0799999999999996,0.022886802420664116,0.022886802420664078,0.34269394022475097,0.024202057316409085,8.690812682702453e-17,0.9238643392634879
2.09,0.023550620844837635,0.023550620844837597,0.35157209738280276,0.024908638629249594,6.207723344787466e-17,0.9231580088268704
2.0999999999999996,0.024230603111052403,0.024230603111052355,0.3606581909844426,0.025632327523557832,3.72463400687248e-17,0.922451626305
2.11,0.024927084372345858,0.024927084372345816,0.3699566701678475,0.026373453770761585,3.72463400687248e-17,0.9217451942349105
2.1199999999999997,0.02564040695964419,0.02564040695964415,0.37947198969356255,0.027132351887074697,1.3656991358532426e-16,0.9210387151438079
2.13,0.02637092089745231,0.026370920897452254,0.3892087437862472,0.02790936117879305,3.72463400687248e-17,0.9203321915490705
2.1399999999999997,0.02711898145307079,0.027118981453070748,0.3991715825432812,0.028704825787805147,8.690812682702453e-17,0.9196256259582479
2.15,0.027884952304171533,0.02788495230417149,0.4093652510663781,0.02951909473731845,9.932357351659947e-17,0.9189190208690624
2.1599999999999997,0.02866920077506361,0.028669200775063554,0.4197945705751567,0.030352521977800313,9.932357351659947e-17,0.918212378769408
2.17,0.029472109130993615,0.02947210913099357,0.4304644367203169,0.03120546643313472,9.932357351659947e-17,0.9175057021373505
2.1799999999999997,0.03029406793140484,0.030294067931404788,0.44137990860659226,0.03207829204699355,1.2415446689574932e-16,0.9167989934411279
2.19,0.03113546392112258,0.031135463921122528,0.4525460455605449,0.03297136782942369,9.932357351659947e-17,0.9160922551391505
2.1999999999999997,0.0319967086435049,0.03199670864350484,0.46396801680595695,0.03388506790364864,8.690812682702453e-17,0.91538548968
2.21,0.032878209387474266,0.032878209387474204,0.4756511132734238,0.03481977155308603,1.117390202061744e-16,0.9146786995024304
2.2199999999999998,0.033780395430286735,0.03378039543028666,0.4876006953699727,0.035775863268579546,1.489853602748992e-16,0.913971887035368
2.23,0.03470369254982302,0.03470369254982296,0.49982221772156815,0.036753732795846844,9.932357351659947e-17,0.9132650546979104
2.2399999999999998,0.03564854567629976,0.03564854567629969,0.5123212309727315,0.037753775183141845,1.2415446689574932e-16,0.9125582048993279
2.25,0.03661540762154677,0.03661540762154669,0.5251033551549661,0.03877639082913293,9.932357351659947e-17,0.9118513400390624
2.26,0.03760473906547808,0.037604739065478,0.5381743582551155,0.0398219855309957,1.489853602748992e-16,0.911144462506728
2.27,0.03861700945008063,0.03861700945008054,0.5515400638543999,0.04089097053272151,9.932357351659947e-17,0.9104375746821105
2.28,0.03965271910229525,0.03965271910229517,0.5652064314182216,0.04198376257364054,9.932357351659947e-17,0.9097306789351679
2.29,0.0407123418652666,0.04071234186526652,0.5791794353909012,0.04310078393716074,7.44926801374496e-17,0.9090237776260305
2.3,0.041796399578846365,0.041796399578846274,0.5934652000276541,0.04424246249972125,7.44926801374496e-17,0.9083168731049999
2.31,0.04290540992727174,0.042905409927271654,0.6080700097587344,0.045409231779961694,9.932357351659947e-17,0.9076099677125504
2.32,0.04403990009180479,0.044039900091804696,0.6230000989621198,0.046601530988105995,7.44926801374496e-17,0.906903063779328
2.3299999999999996,0.04520043242275742,0.04520043242275733,0.6382619315651623,0.04781980507556198,1.2415446689574932e-16,0.9061961636261505
2.34,0.04638755116918733,0.04638755116918723,0.6538620252788325,0.04906450478473576,9.932357351659947e-17,0.905489269564008
2.3499999999999996,0.04760183510839015,0.04760183510839005,0.6698070075317206,0.05033608669906122,1.9864714703319893e-16,0.9047823838940625
2.36,0.048843877241813306,0.0488438772418132,0.6861035484257262,0.051635013293245324,1.489853602748992e-16,0.904075508907648
2.3699999999999997,0.05011427474917043,0.05011427474917032,0.7027585044492334,0.052961752983727614,9.932357351659947e-17,0.9033686468862705
2.38,0.05141365203255868,0.05141365203255857,0.719778735652055,0.05431678017935599,1.7381625365404906e-16,0.902661800101608
2.3899999999999997,0.052742646956360044,0.05274264695635992,0.7371713047607562,0.05570057533227658,2.234780404123488e-16,0.9019549708155105
2.4,0.054101906110364986,0.054101906110364854,0.7549432347554141,0.05711362498903986,1.7381625365404906e-16,0.90124816128
2.4099999999999997,0.055492113347938556,0.055492113347938424,0.7731018432719388,0.05855642184192087,1.489853602748992e-16,0.9005413737372705
2.42,0.05691394767261223,0.0569139476726121,0.7916543868848483,0.060029464780455725,1.9864714703319893e-16,0.8998346104196879
2.4299999999999997,0.05836810684321265,0.05836810684321252,0.8106082383647137,0.06153325894319221,1.7381625365404906e-16,0.8991278735497905
2.44,0.05985534103145528,0.05985534103145513,0.8299709361054439,0.0630683157696566,7.44926801374496e-17,0.8984211653402879
2.4499999999999997,0.061376365931647324,0.0613763659316472,0.8497500852002745,0.06463515305253464,1.7381625365404906e-16,0.8977144879940625
2.46,0.06293198155938765,0.06293198155938749,0.8699533198187782,0.0662342949900688,1.489853602748992e-16,0.897007843704168
2.4699999999999998,0.06452295609233143,0.06452295609233127,0.8905884332313004,0.0678662722386695,2.234780404123488e-16,0.8963012346538305
2.48,0.06615009876701264,0.06615009876701249,0.911663264204718,0.06953162196574275,2.234780404123488e-16,0.895594663016448
2.4899999999999998,0.06781425458665039,0.0678142545866502,0.9331858734376504,0.07123088790273183,1.9864714703319893e-16,0.8948881309555904
2.5,0.06951627018206334,0.06951627018206318,0.9551642102067146,0.07296462039837523,1.9864714703319893e-16,0.8941816406249999
2.51,0.07125703758723888,0.0712570375872387,0.9776064832381166,0.07473337647217865,1.7381625365404906e-16,0.8934751941685904
2.52,0.07303746286758435,0.07303746286758418,1.0005209065883593,0.0765377198681034,1.7381625365404906e-16,0.8927687937204479
2.53,0.07485847917904424,0.07485847917904406,1.0239157338527145,0.07837822110846866,2.234780404123488e-16,0.8920624414048304
2.54,0.0767210316112244,0.0767210316112242,1.047799397610903,0.08025545754807034,1.9864714703319893e-16,0.8913561393361681
2.55,0.07862614675204177,0.07862614675204156,1.0721803613662084,0.08217001342851361,1.7381625365404906e-16,0.8906498896190623
2.56,0.0805748136823437,0.08057481368234348,1.0970671215947179,0.08412247993276223,1.9864714703319893e-16,0.8899436943482879
2.57,0.08256807697606172,0.0825680769760615,1.122468305023331,0.08611345523990133,2.979707205497984e-16,0.8892375556087904
2.5799999999999996,0.08460703938532736,0.08460703938532714,1.1483926470352206,0.08814354458011703,2.4830893379149865e-16,0.888531475475688
2.59,0.08669280924897033,0.0866928092489701,1.174848778626579,0.09021336028989019,2.4830893379149865e-16,0.8878254560142704
2.5999999999999996,0.08882651413322834,0.08882651413322808,1.2018456192452338,0.09232352186740529,2.234780404123488e-16,0.88711949928
2.61,0.09100935569427461,0.09100935569427437,1.2293920062997015,0.09447465602817551,2.731398271706485e-16,0.8864136073185105
2.6199999999999997,0.09324254297309784,0.09324254297309759,1.2574968558980806,0.09666739676088155,1.9864714703319893e-16,0.885707782165608
2.63,0.0955273388650839,0.09552733886508363,1.28616903859927,0.09890238538342719,1.2415446689574932e-16,0.8850020258472705
2.6399999999999997,0.09786501197957972,0.09786501197957946,1.3154176774884072,0.1011802705992084,2.731398271706485e-16,0.8842963403796479
2.65,0.10025691330884988,0.10025691330884957,1.3452518199955994,0.10350170855359925,9.932357351659947e-17,0.8835907277690624
2.6599999999999997,0.10270440816310189,0.10270440816310158,1.3756804850557462,0.10586736289065148,2.731398271706485e-16,0.8828851900120079
2.67,0.1052089129897504,0.10520891298975009,1.4067127696484911,0.10827790481001076,1.9864714703319893e-16,0.8821797290951504
2.6799999999999997,0.10777187497562415,0.10777187497562385,1.4383578420445777,0.1107340131240465,2.731398271706485e-16,0.8814743469953279
2.69,0.11039481582043636,0.11039481582043606,1.47062481704844,0.11323637431519862,1.489853602748992e-16,0.8807690456795504
2.6999999999999997,0.1130792761182731,0.1130792761182728,1.5035230235341255,0.11578568259353758,1.9864714703319893e-16,0.880063827105
2.71,0.11582683436738703,0.11582683436738672,1.5370613567414724,0.1183826399545417,2.731398271706485e-16,0.8793586932190304
2.7199999999999998,0.11863915683513815,0.1186391568351378,1.5712489715432107,0.12102795623708737,3.2280161392894826e-16,0.8786536459591681
2.73,0.12151792510567445,0.12151792510567411,1.60609528201475,0.1237223491816568,3.2280161392894826e-16,0.8779486872531105
2.7399999999999998,0.12446490299990223,0.12446490299990193,1.641609119488338,0.12646654448875863,2.979707205497984e-16,0.8772438190187278
2.75,0.12748188118097328,0.12748188118097284,1.677799785818638,0.12926127587756603,3.72463400687248e-16,0.8765390431640624
2.76,0.13057071361886832,0.13057071361886793,1.7146761181464294,0.13210728514476763,2.979707205497984e-16,0.875834361587328
2.77,0.13373331481922568,0.1337333148192253,1.7522472748653648,0.135005322223636,3.4763250730809813e-16,0.8751297761769105
2.78,0.13697167403865929,0.13697167403865884,1.7905220251176535,0.137956145243309,2.979707205497984e-16,0.8744252888113679
2.79,0.14028780665287918,0.1402878066528788,1.8295094059239954,0.14096052058828848,1.9864714703319893e-16,0.8737209013594305
2.8,0.14368380241310524,0.14368380241310477,1.8692181470756803,0.1440192229581522,2.979707205497984e-16,0.8730166156799999
2.81,0.1471618720649377,0.14716187206493725,1.9096570170938092,0.14713303542748274,3.4763250730809813e-16,0.8723124336221504
2.82,0.1507241478102879,0.15072414781028742,1.950834474209765,0.15030274950600972,2.979707205497984e-16,0.871608357025128
2.8299999999999996,0.15437300414343422,0.1543730041434337,1.99275910934069,0.1535291651989692,2.979707205497984e-16,0.8709043877183504
2.84,0.15811074423903654,0.158110744239036,2.035439265489361,0.1568130910676767,3.9729429406639787e-16,0.8702005275214081
2.8499999999999996,0.16193984532831646,0.16193984532831598,2.0788831770247356,0.16015534429031575,2.4830893379149865e-16,0.8694967782440626
2.86,0.16586274674283075,0.1658627467428302,2.1230988868709386,0.16355675072294246,2.979707205497984e-16,0.868793141686248
2.8699999999999997,0.16988211816233584,0.16988211816233525,2.1680945283875754,0.16701814496070388,3.9729429406639787e-16,0.8680896196380705
2.88,0.17400050223762176,0.1740005022376212,2.213877548519945,0.1705403703992732,3.9729429406639787e-16,0.8673862138798081
2.8899999999999997,0.1782207230041152,0.17822072300411465,2.2604556833082787,0.17412427929649807,2.979707205497984e-16,0.8666829261819103
2.9,0.18254555889825497,0.1825455588982543,2.307836305727182,0.17777073283426667,2.979707205497984e-16,0.865979758305
2.9099999999999997,0.18697787198710936,0.18697787198710866,2.356026548078282,0.18148060118058604,3.4763250730809813e-16,0.8652767119998704
2.92,0.19152064711162783,0.1915206471116271,2.405033441031269,0.1852547635518785,4.469560808246976e-16,0.8645737890074879
2.9299999999999997,0.1961769862163763,0.1961769862163756,2.454863316838494,0.1890941082754906,2.4830893379149865e-16,0.8638709910589905
2.94,0.20095000897193777,0.20095000897193707,2.5055230385161757,0.19299953285241972,3.4763250730809813e-16,0.863168319875688
2.9499999999999997,0.20584290978942094,0.20584290978942024,2.557018271419582,0.19697194402025342,4.469560808246976e-16,0.8624657771690625
2.96,0.21085905891581902,0.21085905891581824,2.6093551779896966,0.20101225781632634,3.9729429406639787e-16,0.8617633646407679
2.9699999999999998,0.21600187512645663,0.2160018751264559,2.6625392845888634,0.20512139964109008,3.4763250730809813e-16,0.8610610839826306
2.98,0.22127483708172352,0.22127483708172274,2.7165755577796045,0.20930030432170033,2.979707205497984e-16,0.8603589368766479
2.9899999999999998,0.22668154288855158,0.2266815428885508,2.771469186544401,0.21354991617581698,5.959414410995968e-16,0.8596569249949904
3.0,0.23222574206709712,0.23222574206709626,2.8272246036244777,0.21787118907562206,4.469560808246976e-16,0.8589550499999999
3.01,0.23791114141482608,0.23791114141482522,2.8838459073846394,0.22226508651204974,3.9729429406639787e-16,0.8582533135441904
3.02,0.24374173346973363,0.24374173346973277,2.9413367858030837,0.22673258165923485,4.469560808246976e-16,0.8575517172702479
3.03,0.24972141493454406,0.2497214149345431,2.9997006516399156,0.2312746574391732,2.979707205497984e-16,0.8568502628110305
3.04,0.2558543809040853,0.25585438090408436,3.0589405507811382,0.2358923065866005,3.9729429406639787e-16,0.8561489517895681
3.05,0.2621447798443295,0.26214477984432843,3.1190587886876413,0.24058653171408304,4.469560808246976e-16,0.8554477858190624
3.06,0.2685969088555548,0.26859690885555376,3.1800575653455225,0.24535834537732695,6.456032278578965e-16,0.854746766502888
3.07,0.2752151352756425,0.27521513527564145,3.2419384820718267,0.25020877014069914,5.46279654341297e-16,0.8540458954345904
3.08,0.2820040591050649,0.2820040591050637,3.3047023691906494,0.2551388386429672,4.966178675829973e-16,0.853345174197888
3.09,0.28896824981583175,0.2889682498158306,3.3683502309116173,0.2601495936632504,2.979707205497984e-16,0.8526446043666704
3.0999999999999996,0.2961124270222952,0.296112427022294,3.4328817296151954,0.26524208818718986,5.959414410995968e-16,0.8519441875049999
3.11,0.30344146608353284,0.3034414660835316,3.4982964960552456,0.2704173854733312,1.9864714703319893e-16,0.8512439251671104
3.1199999999999997,0.3109602584186452,0.310960258418644,3.5645937880684775,0.2756765591197224,4.469560808246976e-16,0.850543818897408
3.13,0.31867384187316355,0.3186738418731623,3.6317717597538324,0.28102069313072936,4.469560808246976e-16,0.8498438702304705
3.1399999999999997,0.326587417811332,0.32658741781133077,3.6998284025224533,0.28645088198406327,7.44926801374496e-16,0.8491440806910479
3.15,0.3347062418667092,0.3347062418667078,3.7687607718987497,0.2919682306980262,5.46279654341297e-16,0.8484444517940625
3.1599999999999997,0.34303568481243313,0.34303568481243174,3.8385659032972312,0.2975738548989689,5.959414410995968e-16,0.8477449850446079
3.17,0.3515812160883225,0.351581216088321,3.9092396242655574,0.3032688808889674,3.9729429406639787e-16,0.8470456819379505
3.1799999999999997,0.3603484712197977,0.3603484712197963,3.9807773785644143,0.3090544457137104,3.4763250730809813e-16,0.846346543959528
3.19,0.3693430808700698,0.3693430808700681,4.053174041671436,0.3149316972306063,3.4763250730809813e-16,0.8456475725849505
3.1999999999999997,0.3785708324958008,0.37857083249579915,4.126423636529624,0.3209017941771018,5.46279654341297e-16,0.8449487692800001
3.21,0.3880377412343905,0.38803774123438883,4.200519865972427,0.32696590623921823,5.959414410995968e-16,0.8442501355006303
3.2199999999999998,0.3977497450240984,0.3977497450240966,4.275455655673678,0.3331252141203011,6.456032278578965e-16,0.8435516726929682
3.23,0.4077129458216842,0.4077129458216825,4.3512229975728935,0.33938090960998674,3.9729429406639787e-16,0.8428533822933105
3.2399999999999998,0.4179336011885369,0.4179336011885351,4.427813328744893,0.3457341956533818,3.9729429406639787e-16,0.842155265728128
3.25,0.4284179609944667,0.42841796099446483,4.505218084448291,0.3521862864204611,5.46279654341297e-16,0.8414573244140624
3.26,0.4391725345628091,0.43917253456280736,4.583426731108434,0.35873840737567664,6.456032278578965e-16,0.8407595597579279
3.27,0.4502038202559604,0.4502038202559587,4.662429156219797,0.36539179534778626,6.456032278578965e-16,0.8400619731567104
3.28,0.4615183536785355,0.46151835367853355,4.742214415593313,0.37214769859989266,4.966178675829973e-16,0.8393645659975679
3.29,0.4731228619687048,0.4731228619687027,4.822770323803302,0.37900737689970304,3.9729429406639787e-16,0.8386673396578306
3.3,0.485024174977258,0.4850241749772559,4.904084279248576,0.38597210158999795,4.966178675829973e-16,0.8379702955049999
3.31,0.49722916266197414,0.49722916266197187,4.986143757851942,0.3930431556593214,6.456032278578965e-16,0.8372734348967504
3.32,0.5097446778465926,0.5097446778465902,5.068933995254962,0.4002218338128802,5.959414410995968e-16,0.8365767591809279
3.33,0.5225778722875112,0.5225778722875087,5.152441319303431,0.4075094425436643,5.46279654341297e-16,0.8358802696955504
3.34,0.5357357851686122,0.5357357851686098,5.236650678190665,0.4149073002037765,3.9729429406639787e-16,0.835183967768808
3.3499999999999996,0.5492256889539501,0.5492256889539476,5.321545377200369,0.4224167370759831,5.959414410995968e-16,0.8344878547190624
3.36,0.5630547115859359,0.5630547115859333,5.407110011781418,0.4300390954454752,5.46279654341297e-16,0.833791931854848
3.3699999999999997,0.577230349716164,0.5772303497161614,5.493327615656846,0.4377757296718466,5.46279654341297e-16,0.8330962004748705
3.38,0.5917598168343653,0.5917598168343625,5.580179927908572,0.4456280062612889,7.945885881327957e-16,0.8324006618680081
3.3899999999999997,0.6066506820919855,0.6066506820919827,5.66764918983372,0.4535973039389979,7.44926801374496e-16,0.8317053173133104
3.4,0.6219103656135463,0.6219103656135435,5.755717214625923,0.46168501372179954,4.966178675829973e-16,0.83101016808
3.4099999999999997,0.6375465166301555,0.6375465166301523,5.844364020001688,0.4698925389909864,5.959414410995968e-16,0.8303152154274706
3.42,0.653566559116729,0.6535665591167259,5.933570148375478,0.47822129556537446,5.46279654341297e-16,0.8296204606052879
3.4299999999999997,0.6699783506181008,0.6699783506180977,6.023316110685754,0.48667271177456967,5.959414410995968e-16,0.8289259048531904
3.44,0.6867893644210833,0.68678936442108,6.113580225025922,0.49524822853245487,6.456032278578965e-16,0.8282315494010879
3.4499999999999997,0.7040075261325753,0.7040075261325719,6.204341934392073,0.5039492994108873,4.966178675829973e-16,0.8275373954690625
3.46,0.7216402424380528,0.7216402424380491,6.295580071646498,0.5127773907136154,6.456032278578965e-16,0.8268434442673679
3.4699999999999998,0.7396956110404195,0.7396956110404156,6.38727233247831,0.5217339815504065,4.469560808246976e-16,0.8261496969964305
3.48,0.758181166364727,0.7581811663647231,6.479397095206453,0.5308205639113951,2.979707205497984e-16,0.825456154846848
3.4899999999999998,0.7771048998960005,0.7771048998959966,6.571931122051214,0.5400386427416393,5.46279654341297e-16,0.8247628189993904
3.5,0.7964744954657819,0.7964744954657776,6.664851976334648,0.5493897360159006,7.44926801374496e-16,0.8240696906249999
3.51,0.81629767667606,0.8162976766760558,6.758137365084325,0.5588753748136307,5.959414410995968e-16,0.8233767708847903
3.52,0.8365822715312388,0.8365822715312347,6.8517631051160865,0.5684971033941809,4.966178675829973e-16,0.8226840609300479
3.53,0.8573363099943813,0.857336309994377,6.945706380726304,0.5782564792722197,5.959414410995968e-16,0.8219915619022304
3.54,0.8785671294693334,0.8785671294693289,7.039943589983942,0.5881550732933727,7.945885881327957e-16,0.821299274932968
3.55,0.9002829059757498,0.9002829059757452,7.134451745733189,0.5981944697100705,7.945885881327957e-16,0.8206072011440624
3.56,0.9224912708609085,0.9224912708609041,7.229206401820523,0.6083762662576189,5.959414410995968e-16,0.8199153416474879
3.57,0.9451996637766656,0.9451996637766611,7.324184327608299,0.6187020742304769,5.959414410995968e-16,0.8192236975453905
3.58,0.9684162287674577,0.9684162287674526,7.419362602048585,0.6291735185587574,5.959414410995968e-16,0.818532269930088
3.59,0.9921483026819666,0.9921483026819614,7.514716996977948,0.6397922378849361,4.966178675829973e-16,0.8178410598840704
3.5999999999999996,1.0164036045343203,1.016403604534315,7.610224174864543,0.650559884640782,8.939121616493951e-16,0.81715006848
3.61,1.0411897945665343,1.041189794566529,7.7058613860460845,0.6614781251244974,4.966178675829973e-16,0.8164592967807105
3.6199999999999997,1.0665141238734857,1.06651412387348,7.801605667336175,0.6725486395780762,3.9729429406639787e-16,0.815768745839208
3.63,1.0923845449490897,1.0923845449490839,7.897434288488144,0.6837731222648785,2.979707205497984e-16,0.8150784166986705
3.6399999999999997,1.1188080051630407,1.1188080051630351,7.993324618449088,0.6951532815474155,7.945885881327957e-16,0.8143883103924479
3.65,1.145792172921057,1.1457921729210507,8.089254479502896,0.7066908399653569,8.939121616493951e-16,0.8136984279440624
3.6599999999999997,1.1733442813727863,1.1733442813727801,8.185202782446897,0.7183875343137444,6.952650146161963e-16,0.813008770367208
3.67,1.2014716895831508,1.2014716895831443,8.281147473219033,0.7302451157214307,7.945885881327957e-16,0.8123193386657505
3.6799999999999997,1.230181312415263,1.2301813124152567,8.377068006806326,0.7422653497297231,9.932357351659946e-16,0.811630133833728
3.69,1.25948078453788,1.2594807845378733,8.472943694213349,0.7544500163712525,4.966178675829973e-16,0.8109411568553505
3.6999999999999997,1.289376501042665,1.289376501042658,8.568755276281118,0.7668009102490474,8.939121616493951e-16,0.8102524087049999
3.71,1.3198761795067957,1.3198761795067886,8.664483073057777,0.7793198406158336,8.939121616493951e-16,0.8095638903472304
3.7199999999999998,1.3509860559584193,1.350986055958412,8.760108748268085,0.7920086314535383,1.1918828821991936e-15,0.8088756027367681
3.73,1.3827135361527556,1.3827135361527478,8.855613749862101,0.8048691215530203,5.959414410995968e-16,0.8081875468185105
3.7399999999999998,1.415065131277974,1.4150651312779663,8.950981025060909,0.8179031645940047,7.945885881327957e-16,0.807499723527528
3.75,1.4480474505859144,1.4480474505859067,9.046193927629947,0.8311126292252429,9.932357351659946e-16,0.8068121337890625
3.76,1.4816672894087135,1.4816672894087055,9.141235514356092,0.8444993991448776,9.932357351659946e-16,0.8061247785185279
3.77,1.5159314118534963,1.515931411853488,9.236092031710724,0.858065373181034,6.952650146161963e-16,0.8054376586215105
3.78,1.5508457860609444,1.5508457860609361,9.330748311888637,0.8718124653726149,7.945885881327957e-16,0.804750774993768
3.79,1.5864171925947599,1.5864171925947508,9.425190292499,0.8857426050503213,9.932357351659946e-16,0.8040641285212305
3.8,1.6226517769128221,1.622651776912813,9.519405878857452,0.8998577369178787,8.939121616493951e-16,0.8033777200799999
3.81,1.6595561648276635,1.6595561648276544,9.61338250094677,0.9141598211334886,7.945885881327957e-16,0.8026915505363504
3.82,1.6971360702957075,1.6971360702956984,9.70710824889338,0.9286508333914841,9.932357351659946e-16,0.802005620746728
3.83,1.7353978751101913,1.7353978751101822,9.800574642092194,0.943332765004212,6.952650146161963e-16,0.8013199315577504
3.84,1.774347359953078,1.7743473599530688,9.893771314694941,0.9582076229841193,1.092559308682594e-15,0.8006344838062079
3.8499999999999996,1.8139909910796106,1.8139909910796008,9.986689619595246,0.9732774301260645,1.092559308682594e-15,0.7999492783190625
3.86,1.8543345210385298,1.85433452103852,10.079323102364398,0.9885442250898375,7.945885881327957e-16,0.7992643159134479
3.8699999999999997,1.895383509275764,1.8953835092757536,10.17166385787825,1.0040100624828958,9.932357351659946e-16,0.7985795973966705
3.88,1.9371440795634023,1.9371440795633925,10.263706504588065,1.0196770129433206,1.092559308682594e-15,0.7978951235662081
3.8899999999999997,1.9796217232521829,1.9796217232521724,10.355446338634803,1.0355471632229793,4.966178675829973e-16,0.7972108952097104
3.9,2.022822430935418,2.022822430935407,10.446879362571504,1.0516226162709141,1.092559308682594e-15,0.7965269131049999
3.9099999999999997,2.066751722759533,2.0667517227595216,10.538002872405793,1.067905491316934,9.932357351659946e-16,0.7958431780200704
3.92,2.1114149704707152,2.1114149704707037,10.62881584745197,1.0843979239554338,7.945885881327957e-16,0.795159690713088
3.9299999999999997,2.15681802262162,2.1568180226216085,10.719315439158002,1.1011020662294169,1.3905300292323925e-15,0.7944764519323905
3.94,2.202966315632756,2.2029663156327444,10.80950346297617,1.1180200867147443,8.939121616493951e-16,0.793793462416488
3.9499999999999997,2.2498650263652165,2.2498650263652045,10.89937921404268,1.1351541706045876,9.932357351659946e-16,0.7931107228940626
3.96,2.2975201162252605,2.297520116225248,10.988944979901815,1.152506519794109,9.932357351659946e-16,0.7924282340839679
3.9699999999999998,2.3459364817941424,2.34593648179413,11.07820394692864,1.1700793529653435,1.291206455715793e-15,0.7917459966952304
3.98,2.3951197331838996,2.395119733183887,11.167158917106608,1.1878749056723108,7.945885881327957e-16,0.791064011427048
3.9899999999999998,2.445075050903012,2.4450750509029993,11.255815394809707,1.2058954304263274,1.1918828821991936e-15,0.7903822789687904
4.0,2.495808243934375,2.495808243934361,11.344177926426493,1.2241431967815473,1.291206455715793e-15,0.7897007999999999
4.01,2.547324055666229,2.5473240556662153,11.432252975837727,1.2426204914207062,1.092559308682594e-15,0.7890195751903905
4.02,2.599627893238494,2.5996278932384795,11.52004745548809,1.2613296182410922,9.932357351659946e-16,0.7883386051998479
4.03,2.652725413750565,2.6527254137505505,11.607570180484993,1.2802728984407232,1.092559308682594e-15,0.7876578906784304
4.04,2.706621506519185,2.7066215065191703,11.694828969224256,1.2994526706047378,1.3905300292323925e-15,0.7869774322663681
4.05,2.7613217388309566,2.761321738830943,11.781833109291863,1.3188712907920144,1.1918828821991936e-15,0.7862972305940624
4.06,2.816841895942313,2.816841895942297,11.868788709087449,1.3385311326219924,1.092559308682594e-15,0.785617286282088
4.07,2.873166336577556,2.8731663365775404,11.955324453790778,1.3584345873617139,1.092559308682594e-15,0.7849375999411904
4.08,2.930311013978198,2.930311013978182,12.041638626440857,1.3785840640130742,7.945885881327957e-16,0.7842581721722879
4.09,2.9882809374350114,2.9882809374349946,12.127744848715572,1.3989819894003037,1.1918828821991936e-15,0.7835790035664705
4.1,3.0470811556247743,3.0470811556247575,12.213656230019017,1.419630808257647,1.489853602748992e-15,0.782900094705
4.109999999999999,3.106717628289039,3.1067176282890223,12.299386686526367,1.4405329833172658,1.688500749782191e-15,0.7822214461593104
4.12,3.167195421464064,3.1671954214640463,12.384950359763664,1.4616909953973583,1.688500749782191e-15,0.7815430584910078
4.13,3.228519904384644,3.2285199043846258,12.470362755713193,1.4831073434904831,1.092559308682594e-15,0.7808649322518706
4.14,3.290696915864683,3.2906969158646646,12.555639159896575,1.5047845448521187,1.1918828821991936e-15,0.780187067983848
4.1499999999999995,3.353731144594123,3.353731144594105,12.64079614153361,1.5267251350894164,1.7878243232987902e-15,0.7795094662190626
4.16,3.4176291149076072,3.4176291149075877,12.725850554446247,1.5489316682501837,1.7878243232987902e-15,0.7788321274798079
4.17,3.4823958692305284,3.482395869230509,12.810819088033357,1.5714067169120671,1.489853602748992e-15,0.7781550522785504
4.18,3.548036738908585,3.548036738908567,12.895721321813008,1.594152872271974,1.3905300292323925e-15,0.7774782411179281
4.1899999999999995,3.61455823913584,3.6145582391358206,12.98057401158172,1.6171727442356865,1.489853602748992e-15,0.7768016944907504
4.2,3.681965089870753,3.6819650898707335,13.065396939208453,1.6404689615077035,1.291206455715793e-15,0.77612541288
4.21,3.7502638635651766,3.7502638635651557,13.150209151075165,1.6640441716812868,1.489853602748992e-15,0.7754493967588304
4.22,3.8194598493282284,3.8194598493282075,13.235028781442532,1.6879010413287414,1.1918828821991936e-15,0.7747736465905681
4.2299999999999995,3.889559563412885,3.889559563412864,13.319877801902438,1.7120422560918913,1.3905300292323925e-15,0.7740981628287105
4.24,3.9605678190497913,3.960567819049769,13.404776320344927,1.7364705207727829,1.8871478968153897e-15,0.773422945916928
4.25,4.0324922209228875,4.032492220922865,13.489743368302246,1.7611885594245895,1.7878243232987902e-15,0.7727479962890624
4.26,4.105337123012057,4.105337123012035,13.574801693944522,1.7861991154427552,1.5891771762655915e-15,0.772073314369128
4.27,4.179110301813053,4.179110301813029,13.659971501382357,1.8115049516563295,1.688500749782191e-15,0.7713989005713104
