{'K2': 0.847893210129674, 'canting': 10.0, 'frequency': 94.0, 'prefactor': 2.507951442233622, 'n': (3.699704408735369+2.155748075879551j), 'wl': 3.1892814680851065, 'aspect_ratio_func': 'dsr_thurai_2007', 'elevation': 90.0}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
1.55,9.99533020123752,9.995330201237154,5.593679859545465,34.77837713674373,-5.071842051911462e-17,0.9611551495940623
1.56,10.253360871291488,10.253360871291108,5.666457242554377,36.1465384560661,-5.071842051911462e-17,0.9604554680090879
1.57,10.517951724985886,10.517951724985492,5.74018863692478,37.55926094867685,-3.5502894363380233e-17,0.9597555858121904
1.58,10.789157775778676,10.789157775778271,5.81486042135296,39.017698218418786,-3.043105231146877e-17,0.959055506061288
1.59,11.067029772006574,11.067029772006157,5.890458020399239,40.52302612409389,-5.071842051911462e-17,0.9583552318044705
1.6,11.35160598509236,11.35160598509193,5.966963577462831,42.076443063865014,-5.071842051911462e-17,0.95765476608
1.61,11.642915363462729,11.642915363462286,6.044357188772344,43.679170261463334,-5.071842051911462e-17,0.9569541119163105
1.62,11.940975234601277,11.940975234600822,6.122616426519096,45.33245205420145,-4.564657846720315e-17,0.9562532723320079
1.6300000000000001,12.245797254673514,12.245797254673041,6.201717618988357,47.037556182792294,-4.564657846720315e-17,0.9555522503358704
1.6400000000000001,12.557378730879654,12.557378730879162,6.28163429482145,48.79577408297369,-6.086210462293754e-17,0.9548510489268479
1.6500000000000001,12.875709844833036,12.875709844832537,6.362338642406938,50.60842117893873,-5.071842051911462e-17,0.9541496710940625
1.6600000000000001,13.20077004301876,13.200770043018247,6.443800892611223,52.4768371785717,-5.579026257102608e-17,0.953448119816808
1.6700000000000002,13.53252901537175,13.53252901537122,6.525989764367334,54.40238637049001,-5.579026257102608e-17,0.9527463980645504
1.68,13.870948124471875,13.870948124471333,6.608872680907318,56.386457922891495,-4.564657846720315e-17,0.952044508796928
1.69,14.215980294212338,14.215980294211775,6.692415959392489,58.4304661842079,-7.100578872676047e-17,0.9513424549637505
1.7,14.567568655530602,14.567568655530021,6.776584618976097,60.535850985563556,-8.114947283058338e-17,0.950640239505
1.71,14.925648167031358,14.925648167030767,6.8613426345860224,62.70407794504016,-5.579026257102608e-17,0.9499378653508304
1.72,15.290149119971986,15.290149119971371,6.9466539947971215,64.93663877374719,-8.114947283058338e-17,0.9492353354215678
1.73,15.660994412378807,15.660994412378189,7.032482038565062,67.23505158369802,-6.086210462293754e-17,0.9485326526277104
1.74,16.038101851659363,16.038101851658716,7.1187900308405325,69.60086119749171,-8.114947283058338e-17,0.9478298198699279
1.75,16.42138118628486,16.421381186284197,7.205540609374948,72.03563945980063,-9.12931569344063e-17,0.9471268400390624
1.76,16.810742544051497,16.81074254405082,7.292697520050438,74.54098555066375,-8.114947283058338e-17,0.946423716016128
1.77,17.20608855890944,17.206088558908743,7.380223982096855,77.1185263005856,-9.12931569344063e-17,0.9457204506723105
1.78,17.607319286047613,17.6073192860469,7.46808394989652,79.76991650744111,-7.607763077867192e-17,0.945017046868968
1.79,18.014341424416862,18.01434142441614,7.556243770258036,82.496839255186,-1.0143684103822923e-16,0.9443135074576305
1.8,18.427049957148572,18.427049957147826,7.644668482479187,85.30100623437302,-9.636499898631777e-17,0.9436098352799998
1.81,18.845348589046317,18.84534858904554,7.733325993527316,88.18415806447383,-7.607763077867192e-17,0.9429060331679504
1.82,19.269136290633575,19.26913629063279,7.822184388992406,91.14806461800669,-8.622131488249485e-17,0.942202103943528
1.83,19.69831630746227,19.698316307461468,7.911213597033721,94.19452534646977,-9.636499898631777e-17,0.9414980504189505
1.84,20.132798325010246,20.132798325009425,8.000385954554654,97.32536960808031,-9.636499898631777e-17,0.940793875396608
1.85,20.572490351843413,20.57249035184257,8.08967425886051,100.54245699731943,-1.1158052514205217e-16,0.9400895816690624
1.86,21.01730900384789,21.01730900384703,8.1790541414076,103.8476776762826,-1.0143684103822923e-16,0.9393851720190479
1.87,21.467174227538713,21.467174227537846,8.2685026005613,107.24295270783601,-1.1158052514205217e-16,0.9386806492194704
1.8800000000000001,21.922012766204283,21.922012766203395,8.357998901703121,110.73023439057849,-8.622131488249485e-17,0.9379760160334079
1.8900000000000001,22.381760158271355,22.381760158270446,8.44752468325764,114.31150659560926,-1.166523671939636e-16,0.9372712752141104
1.9000000000000001,22.84635807993487,22.846358079933943,8.53706345977625,117.98878510510141,-1.2172420924587507e-16,0.9365664295049999
1.9100000000000001,23.315755079811943,23.315755079810994,8.626600760654863,121.76411795268098,-1.31867893349698e-16,0.9358614816396705
1.9200000000000002,23.789909296421943,23.78990929642097,8.716124438340257,125.63958576561193,-1.2172420924587507e-16,0.935156434341888
1.93,24.26879264224703,24.268792642246044,8.805625405368781,129.61730210878665,-1.31867893349698e-16,0.9344512903255905
1.94,24.752378606233336,24.752378606232345,8.895095318981197,133.69941383052267,-1.1158052514205217e-16,0.9337460522948879
1.95,25.240657498157002,25.240657498155986,8.984529283875592,137.88810141016418,-1.2172420924587507e-16,0.9330407229440625
1.96,25.7336281934138,25.733628193412773,9.073924231677578,142.18557930749017,-1.3693973540160947e-16,0.9323353049575679
1.97,26.231296308507183,26.231296308506135,9.163278552176594,146.5940963139279,-1.166523671939636e-16,0.9316298010100305
1.98,26.733694515266773,26.733694515265704,9.252596403171603,151.1159359055721,-1.4708341950543237e-16,0.930924213766248
1.99,27.24083611807842,27.240836118077326,9.341876210161924,155.75341659800992,-1.31867893349698e-16,0.9302185458811905
2.0,27.7527735360777,27.752773536076575,9.431125669137359,160.5088923029518,-1.4708341950543237e-16,0.9295128
2.01,28.269559900778717,28.26955990077759,9.52035169916905,165.38475268666755,-1.4201157745352093e-16,0.9288069787579906
2.02,28.791258725699763,28.79125872569861,9.609562977813383,170.38342353022912,-1.3693973540160947e-16,0.9281010847806479
2.03,29.317949914910397,29.317949914909235,9.698770742925706,175.50736709155728,-1.572271036092553e-16,0.9273951206836304
2.04,29.849718389299625,29.84971838929843,9.787986868922868,180.75908246927705,-1.4201157745352093e-16,0.926689089072768
2.05,30.386666772357312,30.386666772356115,9.877225877469854,186.1411059683748,-1.6737078771307824e-16,0.9259829925440624
2.0599999999999996,30.928903889817363,30.928903889816137,9.966503069185222,191.6560114676653,-1.572271036092553e-16,0.9252768336836881
2.07,31.47654941112745,31.4765494111262,10.055834982376373,197.30641078906163,-1.6229894566116677e-16,0.9245706150679905
2.0799999999999996,32.02973889082507,32.0297388908238,10.14524041667366,203.09495406865094,-1.724426297649897e-16,0.9238643392634879
2.09,32.588609777879896,32.588609777878624,10.23473796300385,209.0243301295784,-1.572271036092553e-16,0.9231580088268704
2.0999999999999996,33.15331422624795,33.15331422624666,10.324348015064542,215.0972668567331,-1.572271036092553e-16,0.922451626305
2.11,33.72401597891061,33.724015978909286,10.414092254987278,221.316531573244,-1.4708341950543237e-16,0.9217451942349105
2.1199999999999997,34.300886695246184,34.300886695244856,10.503993001494722,227.68493141877687,-1.7751447181690117e-16,0.9210387151438079
2.13,34.884103109037454,34.88410310903608,10.594072733385158,234.20531372964186,-1.6229894566116677e-16,0.9203321915490705
2.1399999999999997,35.47385642117557,35.47385642117418,10.68435544902873,240.8805664207019,-1.825863138688126e-16,0.9196256259582479
2.15,36.07034134749605,36.07034134749465,10.774865078679955,247.71361836909176,-1.825863138688126e-16,0.9189190208690624
2.1599999999999997,36.673761852596044,36.67376185259461,10.865626178458736,254.70743979973787,-1.825863138688126e-16,0.918212378769408
2.17,37.284325483320444,37.284325483319,10.956663136392422,261.86504267268873,-1.7751447181690117e-16,0.9175057021373505
2.1799999999999997,37.90225525641968,37.9022552564182,11.048001883802264,269.1894810722464,-1.825863138688126e-16,0.9167989934411279
2.19,38.52777230589029,38.52777230588882,11.139667356405026,276.6838515979082,-1.825863138688126e-16,0.9160922551391505
2.1999999999999997,39.161102891767385,39.16110289176586,11.231684406142067,284.3512937571094,-1.825863138688126e-16,0.91538548968
2.21,39.802485756189625,39.8024857561881,11.324078991160324,292.1949903597771,-1.9272999797263554e-16,0.9146786995024304
2.2199999999999998,40.45215343488558,40.452153434884025,11.416875305659685,300.2181679146836,-2.0287368207645847e-16,0.913971887035368
2.23,41.110350656870914,41.11035065686932,11.510098605832466,308.4240970276121,-1.8512223489476835e-16,0.9132650546979104
2.2399999999999998,41.77732175780473,41.777321757803115,11.60377325212434,316.81609280132164,-1.8765815592072407e-16,0.9125582048993279
